row,code,subject_area,
28829,60.390.60.170,Menstrual cycle,
28830,60.390.60.170.10,Menarche,
28831,60.390.60.170.20,Ovulation,
28832,60.390.60.180,Neuroendocrinology,
28833,60.390.60.190,Paracrine mechanisms,
28834,60.390.60.200,Paracrine signaling,
28835,60.390.60.210,Puberty,
28836,60.390.60.220,Reproductive endocrinology,
28837,60.390.70,Hematopoietic system,
28838,60.390.80,Immune physiology,
28839,60.390.80.10,Antibodies,
28840,60.390.80.10.10,Antibody affinity,
28841,60.390.80.10.20,Antibody isotypes,
28842,60.390.80.10.30,Antibody specificity,
28843,60.390.80.10.40,Autoantibodies,
28844,60.390.80.10.50,Monoclonal antibodies,
28845,60.390.80.10.60,Monovalent antibodies,
28846,60.390.80.10.70,Polyvalent antibodies,
28847,60.390.80.20,Antigens,
28848,60.390.80.20.10,Antigenic variation,
28849,60.390.80.20.20,Antigen isotypes,
28850,60.390.80.20.30,Major histocompatibility antigens,
28851,60.390.80.30,Bone marrow,
28852,60.390.80.40,Cell surface molecules,
28853,60.390.80.50,Complement system,
28854,60.390.80.50.10,Complement activation,
28855,60.390.80.50.20,Complement inhibitors,
28856,60.390.80.60,Cytokines,
28857,60.390.80.60.10,Interleukins,
28858,60.390.80.70,Spleen,
28859,60.390.90,Muscle physiology,
28860,60.390.90.10,Muscle biochemistry,
28861,60.390.90.20,Muscle contraction,
28862,60.390.90.30,Muscle functions,
28863,60.390.90.40,Musculoskeletal mechanics,
28864,60.390.90.40.10,Musculoskeletal exertion,
28865,60.390.100,Nervous system physiology,
28866,60.390.100.10,Neural homeostasis,
28867,60.390.110,Physiogenomics,
28868,60.390.120,Physiological parameters,
28869,60.390.120.10,Body height,
28870,60.390.120.20,Body temperature,
28871,60.390.120.20.10,Skin temperature,
28872,60.390.120.30,Body weight,
28873,60.390.120.30.10,Birth weight,
28874,60.390.120.30.20,Body mass index,
28875,60.390.120.30.30,Obesity,
28876,60.390.120.30.30.10,Childhood obesity,
28877,60.390.120.30.30.20,Morbid obesity,
28878,60.390.120.30.40,Weight gain,
28879,60.390.120.30.50,Weight loss,
28880,60.390.130,Physiological processes,
28881,60.390.130.10,Aestivation,
28882,60.390.130.20,Aging,
28883,60.390.130.20.10,Senescence,
28884,60.390.130.30,Biomineralization,
28885,60.390.130.40,Bone remodeling,
28886,60.390.130.40.10,Bone resorption,
28887,60.390.130.40.20,Ossification,
28888,60.390.130.50,Calcification,
28889,60.390.130.60,Coughing,
28890,60.390.130.70,Defecation,
28891,60.390.130.80,Desquamation,
28892,60.390.130.90,Diapause,
28893,60.390.130.100,Digestion,
28894,60.390.130.110,Eating,
28895,60.390.130.110.10,Appetite,
28896,60.390.130.120,Ejaculation,
28897,60.390.130.130,Energy metabolism,
28898,60.390.130.130.10,Energy metabolism in cancer cells,
28899,60.390.130.130.10.10,Warburg effect,
28900,60.390.130.130.20,Energy metabolism in tumor cells,
28901,60.390.130.130.20.10,Warburg effect,
28902,60.390.130.130.30,Extra-mitochondrial energy metabolism,
28903,60.390.130.140,Erythropoiesis,
28904,60.390.130.150,Estrous cycle,
28905,60.390.130.150.10,Proestrus,
28906,60.390.130.160,Excretion,
28907,60.390.130.170,Food consumption,
28908,60.390.130.180,Hair growth,
28909,60.390.130.180.10,Anagen phase,
28910,60.390.130.180.20,Catagen phase,
28911,60.390.130.180.30,Telogen phase,
28912,60.390.130.190,Hibernation,
28913,60.390.130.200,Homeostasis,
28914,60.390.130.200.10,Homeostatic mechanisms,
28915,60.390.130.210,Ingestion,
28916,60.390.130.210.10,Drinking,
28917,60.390.130.210.20,Swallowing,
28918,60.390.130.220,Molting,
28919,60.390.130.230,Physiological adaptation,
28920,60.390.130.240,Respiration,
28921,60.390.130.240.10,Aerial respiration,
28922,60.390.130.240.20,Aquatic respiration,
28923,60.390.130.240.30,Breathing,
28924,60.390.130.240.40,Cutaneous respiration,
28925,60.390.130.240.50,Inhalation,
28926,60.390.130.240.60,Oxygen consumption,
28927,60.390.130.240.70,Plant respiration,
28928,60.390.130.240.80,Ram ventilation,
28929,60.390.130.250,Salivation,
28930,60.390.130.260,Secretion,
28931,60.390.130.270,Sexual reproduction,
28932,60.390.130.270.10,Copulation,
28933,60.390.130.270.20,Gametogenesis,
28934,60.390.130.270.30,Oogenesis,
28935,60.390.130.270.40,Spermatogenesis,
28936,60.390.130.280,Sleep,
28937,60.390.130.280.10,Dreams,
28938,60.390.130.290,Sneezing,
28939,60.390.130.300,Thermogenesis,
28940,60.390.130.310,Tissue repair,
28941,60.390.130.310.10,Convalescence,
28942,60.390.130.310.20,Lysis (medicine),
28943,60.390.130.310.30,Wound healing,
28944,60.390.130.320,Vomiting,
28945,60.390.140,Physiological properties,
28946,60.390.150,Renal physiology,
28947,60.390.150.10,Drug excretion,
28948,60.390.150.20,Glomerular filtration rate,
28949,60.390.150.30,Renal circulation,
28950,60.390.160,Reproductive physiology,
28951,60.390.160.10,Lactation,
28952,60.390.160.20,Menstrual cycle,
28953,60.390.160.20.10,Menarche,
28954,60.390.160.20.20,Ovulation,
28955,60.390.160.30,Oviposition,
28956,60.390.160.30.10,Clutches,
28957,60.390.170,Respiratory physiology,
28958,60.390.180,Sensory physiology,
28959,60.390.180.10,Auditory system,
28960,60.390.180.10.10,Auditory cortex,
28961,60.390.180.10.20,Auditory pathway,
28962,60.390.180.10.30,Echolocation,
28963,60.390.180.20,Gustatory system,
28964,60.390.180.30,Olfactory system,
28965,60.390.180.40,Somatosensory system,
28966,60.390.180.40.10,Pain sensation,
28967,60.390.180.40.20,Tactile sensation,
28968,60.390.180.40.30,Thermoception,
28969,60.390.180.50,Visual system,
28970,60.390.180.50.10,Eye movements,
28973,60.400.20,Child health,
28976,60.400.50,Drug policy,
28977,60.400.60,Environmental health,
28978,60.400.60.10,Sanitation,
28990,60.400.140.20,Inoculation,
28991,60.400.140.20.10,Intranasal inoculation,
28992,60.400.140.30,Sanitization,
28993,60.400.140.30.10,Decontamination,
28994,60.400.140.30.20,Disinfection,
28995,60.400.140.40,Vaccination and immunization,
28996,60.400.140.40.10,Antibacterial therapy,
28997,60.400.140.40.20,Antiparasitic therapy,
28998,60.400.140.40.30,Antiretroviral therapy,
28999,60.400.140.40.30.10,Antiviral monotherapy,
29000,60.400.140.40.30.20,Highly-active antiretroviral therapy,
29001,60.400.140.40.30.30,Protease inhibitor therapy,
29002,60.400.140.40.30.40,Salvage antiretroviral therapy,
29003,60.400.140.40.40,Antiviral therapy,
29004,60.400.140.40.50,DNA vaccination,
29005,60.400.140.40.60,Immunologic adjuvants,
29006,60.400.140.40.70,Inoculation,
29007,60.400.140.40.70.10,Intranasal inoculation,
29008,60.400.140.40.80,Nucleic acid immunization,
29009,60.400.140.40.90,Oral rabies vaccination,
29010,60.400.140.40.100,Passive immunization,
29011,60.400.140.40.110,Prophylaxis,
29012,60.400.140.40.110.10,Antibiotic prophylaxis,
29013,60.400.140.40.110.20,Post-exposure prophylaxis,
29014,60.400.140.40.110.30,Pre-exposure prophylaxis,
29015,60.400.140.40.120,Vaccine development,
29016,60.400.140.40.130,Vaccines,
29017,60.400.140.40.130.10,Attenuated vaccines,
29018,60.400.140.40.130.20,Booster doses,
29019,60.400.140.40.130.30,Cancer vaccines,
29020,60.400.140.40.130.40,Cholera vaccines,
29021,60.400.140.40.130.50,Conjugate vaccines,
29022,60.400.140.40.130.60,Recombinant vaccines,
29024,60.400.150.10,Fire safety,
29025,60.400.150.20,Safety equipment,
29026,60.400.150.20.10,Protective clothing,
29027,60.400.150.20.10.10,Protective eyewear,
29028,60.400.150.20.10.20,Protective footwear,
29029,60.400.150.20.10.30,Protective gloves,
29030,60.400.150.20.10.40,Spacesuits,
29031,60.400.160,Socioeconomic aspects of health,
29032,60.400.170,Substance-related disorders,
29033,60.400.170.10,Alcoholism,
29034,60.400.170.20,Drug addiction,
29035,60.400.170.20.10,Prescription drug addiction,
29036,60.400.170.20.20,Recreational drug addiction,
29037,60.400.170.30,Intoxication,
29038,60.400.170.40,Nicotine addiction,
29039,60.400.170.40.10,Electronic cigarettes,
29040,60.400.170.50,Smoking related disorders,
29041,60.400.170.60,Substance abuse,
29042,60.400.170.70,Substance addiction,
29048,60.410.10.20,Sleep apnea,
29058,60.410.60,Cystic fibrosis,
29061,60.410.80.10,Occupational asthma,
29070,60.410.110,Pediatric pulmonology,
29074,60.410.140.10,Bacterial pneumonia,
29075,60.410.140.20,Klebsiella pneumonia,
29076,60.410.140.30,Mycoplasma pneumonia,
29078,60.410.140.50,Viral pneumonia,
29088,60.410.210.20,Respiratory syncytial virus infection,
29091,60.410.210.30.20,Viral upper respiratory tract infection,
29092,60.410.220,Smoking related disorders,
29093,60.410.230,Ventilatory support,
29095,60.420.10,Diagnostic radiology,
29096,60.420.10.10,Absorbtiometry,
29097,60.420.10.20,Autoradiography,
29098,60.420.10.30,Bone imaging,
29099,60.420.10.30.10,Pinhole magnification scintigraphy,
29100,60.420.10.30.20,Planar scintigraphy,
29101,60.420.10.30.30,Skeletal scintigraphy,
29102,60.420.10.30.40,Three-phase planar bone scintigraphy,
29103,60.420.10.30.50,X-ray radiography,
29104,60.420.10.40,Cardiovascular imaging,
29105,60.420.10.40.10,Angiocardiography,
29106,60.420.10.40.20,Angiography,
29107,60.420.10.40.30,Gated blood pool scintigraphy,
29108,60.420.10.40.40,Infarct avid scintigraphy,
29109,60.420.10.40.50,Myocardial perfusion scintigraphy,
29110,60.420.10.50,Energy dispersive X-ray micro-analysis,
29111,60.420.10.60,Fluorography,
29112,60.420.10.70,Gastrointestinal imaging,
29113,60.420.10.70.10,Hepatobiliary scintigraphy,
29114,60.420.10.70.20,Liver and spleen scan,
29115,60.420.10.70.30,Salivagraphy,
29116,60.420.10.70.40,Splenic scintigraphy,
29117,60.420.10.70.50,Transclonic portal scintigraphy,
29118,60.420.10.80,Genitourinary imaging,
29119,60.420.10.80.10,Dynamic renal scintigraphy,
29120,60.420.10.80.20,Pyelography,
29121,60.420.10.80.30,Radionuclide cystography,
29122,60.420.10.80.40,Renal cortical scintigraphy,
29123,60.420.10.80.50,Scrotal scintigraphy,
29124,60.420.10.90,Infection imaging,
29125,60.420.10.90.10,Scintigraphy with 111In-labeled white blood cells,
29126,60.420.10.100,Lymphoscintigraphy,
29127,60.420.10.110,Magnetic resonance imaging,
29128,60.420.10.110.10,Brain morphometry,
29129,60.420.10.110.10.10,Deformation-based morphometry,
29130,60.420.10.110.10.20,Diffusion magnetic resonance imaging,
29131,60.420.10.110.10.30,Diffusion tensor imaging,
29132,60.420.10.110.10.30.10,Tractography,
29133,60.420.10.110.10.40,Diffusion weighted imaging,
29134,60.420.10.110.10.40.10,Diffusion spectrum imaging,
29135,60.420.10.110.10.50,Surface-based morphometry,
29136,60.420.10.110.10.60,Voxel-based morphometry,
29137,60.420.10.110.20,Echo planar imaging,
29138,60.420.10.110.30,Functional magnetic resonance imaging,
29139,60.420.10.110.30.10,Arterial spin labelling,
29140,60.420.10.110.30.20,Functional connectivity MRI,
29141,60.420.10.110.30.30,Resting state fMRI,
29142,60.420.10.110.40,Gated magnetic resonance imaging,
29143,60.420.10.110.50,Magnetic resonance spectroscopy,
29144,60.420.10.120,Mammography,
29145,60.420.10.130,Pulmonary imaging,
29146,60.420.10.140,Radionuclide imaging,
29147,60.420.10.150,Thyroid imaging,
29148,60.420.10.150.10,Iodine-123  thyroid scintigraphy,
29149,60.420.10.160,Tomography,
29150,60.420.10.160.10,Computed axial tomography,
29151,60.420.10.160.10.10,Micro-computed tomography,
29152,60.420.10.160.20,Electron beam tomography,
29153,60.420.10.160.30,Positron emission tomography,
29154,60.420.10.160.40,Proton spin tomography,
29155,60.420.10.160.50,Single photon emission computed tomography,
29156,60.420.10.160.60,Zeugmatography,
29157,60.420.10.170,Ultrasound imaging,
29158,60.420.10.170.10,Abdominal ultrasound,
29159,60.420.10.170.20,Doppler imaging,
29160,60.420.10.170.30,Echocardiography,
29161,60.420.10.170.40,Pelvic ultrasound,
29162,60.420.10.180,X-ray radiography,
29175,60.430.10.40,Rheumatoid arthritis,
29176,60.430.10.40.10,Felty syndrome,
29177,60.430.10.40.20,Juvenile idiopathic arthritis,
29178,60.430.20,Chronic fatigue syndrome,
29184,60.430.30.20,Marfan syndrome,
29185,60.430.30.30,Osteomyelitis,
29186,60.430.30.30.10,Chronic recurrent multifocal osteomyelitis,
29188,60.430.30.50,Scleroderma,
29189,60.430.30.60,Weill-Marchesani syndrome,
29190,60.430.40,Fibromyalgia,
29191,60.430.50,Gout,
29193,60.430.70,Lyme disease,
29194,60.430.80,Myositis,
29195,60.430.80.10,Dermatomyositis,
29196,60.430.80.20,Inclusion body myositis,
29197,60.430.80.30,Polymyositis,
29199,60.430.100,Rheumatic fever,
29200,60.430.110,Rheumatic pain,
29201,60.430.120,Sarcoidosis,
29202,60.430.130,Sjogren syndrome,
29203,60.430.140,Systemic lupus erythematosus,
29204,60.430.150,Vasculitis,
29213,60.450.10.10,Peritoneal lavage,
29287,60.450.140.40,Pancreatectomy,
29295,60.450.150.10.30,Endoscopic sphincterotomy,
29301,60.450.200.10,Laparoscopic cholecystectomy,
29339,60.450.260.10,Amniocentesis,
29341,60.450.260.30,Chorionic villus sampling,
29366,60.450.280.20,Endoscopic sinus surgery,
29381,60.450.300.100,Endoscopic plastic surgery,
29435,60.450.340.10,Heart-lung transplantation,
29446,60.450.360.10,Coronary stenting,
29450,60.450.380.20,Hysterectomy,
29451,60.450.380.20.10,Abdominal hysterectomy,
29452,60.450.380.20.10.10,Subtotal abdominal hysterectomy,
29453,60.450.380.20.10.20,Total abdominal hysterectomy,
29454,60.450.380.20.20,Radical hysterectomy,
29455,60.450.380.20.30,Vaginal hysterectomy,
29456,60.450.380.30,Laryngectomy,
29457,60.450.380.30.10,Total laryngectomy,
29459,60.450.380.40.10,Temporal lobectomy,
29460,60.450.380.40.10.10,Anterior temporal lobectomy,
29461,60.450.380.50,Lumpectomy,
29462,60.450.380.60,Mastectomy,
29463,60.450.380.60.10,Bilateral mastectomy,
29464,60.450.380.60.20,Radical mastectomy,
29465,60.450.380.70,Myomectomy,
29467,60.450.380.80.10,Laparoscopic nephrectomy,
29471,60.450.380.100,Oophorectomy,
29472,60.450.380.110,Orchiectomy,
29473,60.450.380.120,Ovariectomy,
29474,60.450.380.130,Pneumonectomy,
29475,60.450.380.140,Prostatectomy,
29476,60.450.380.140.10,Radical prostatectomy,
29477,60.450.380.140.20,Radical retropubic prostatectomy,
29478,60.450.380.150,Salpingectomy,
29479,60.450.380.160,Salpingo-oophorectomy,
29481,60.450.380.180,Vasectomy,
29485,60.450.400.20,Hepatic resection,
29486,60.450.400.30,Intestinal resection,
29487,60.450.400.40,Lung resection,
29488,60.450.400.50,Ovarian wedge resection,
29490,60.450.400.60.10,Transurethral prostate resection,
29495,60.450.430.10,Bone marrow transplantation,
29497,60.450.430.20.10,Islet transplantation,
29498,60.450.430.20.20,Stem cell transplantation,
29499,60.450.430.20.20.10,Hematopoietic stem cell transplantation,
29500,60.450.430.30,Corneal transplantation,
29503,60.450.430.50.10,Cardiac transplantation,
29504,60.450.430.50.20,Heart-lung transplantation,
29505,60.450.430.50.30,Liver transplantation,
29506,60.450.430.50.30.10,Living-related liver transplantation,
29507,60.450.430.50.30.20,Orthotopic liver transplantation,
29508,60.450.430.50.40,Lung transplantation,
29511,60.450.430.50.60,Testicular transplantation,
29512,60.450.430.60,Small bowel transplantation,
29514,60.450.440,Trauma surgery,
29515,60.450.440.10,Peritoneal lavage,
29517,60.450.450.10,Cystectomy,
29519,60.450.450.30,Nephrectomy,
29520,60.450.450.30.10,Laparoscopic nephrectomy,
29521,60.450.450.30.20,Partial nephrectomy,
29522,60.450.450.30.30,Radical nephrectomy,
29523,60.450.450.40,Nephroureterectomy,
29524,60.450.450.50,Renal transplantation,
29525,60.450.450.50.10,Cadaveric renal transplantation,
29526,60.450.450.60,Transurethral resection,
29527,60.450.450.60.10,Transurethral prostate resection,
29529,60.460.10,Malaria,
29530,60.460.10.10,Cerebral malaria,
29532,60.460.20.10,African trypanosomiasis,
29533,60.460.20.20,Amebiasis,
29534,60.460.20.30,Bacterial gastroenteritis,
29535,60.460.20.30.10,Shigellosis,
29536,60.460.20.40,Balantidiasis,
29537,60.460.20.50,Buruli ulcer,
29538,60.460.20.60,Chagas disease,
29539,60.460.20.70,Cholera,
29540,60.460.20.80,Cysticercosis,
29541,60.460.20.90,Dengue fever,
29542,60.460.20.100,Dracunculiasis,
29543,60.460.20.110,Echinococcosis,
29544,60.460.20.120,Fascioliasis,
29545,60.460.20.130,Foodborne trematodiases,
29546,60.460.20.130.10,Clonorchiasis,
29547,60.460.20.130.20,Opisthorchiasis,
29548,60.460.20.130.30,Paragonimiasis,
29549,60.460.20.140,Giardiasis,
29550,60.460.20.150,Japanese encephalitis,
29551,60.460.20.160,Jungle yellow fever,
29552,60.460.20.170,Larva migrans,
29553,60.460.20.170.10,Cutaneous larva migrans,
29554,60.460.20.170.20,Toxocariasis,
29555,60.460.20.180,Leishmaniasis,
29556,60.460.20.180.10,Kala-azar,
29557,60.460.20.190,Leprosy,
29558,60.460.20.200,Leptospirosis,
29559,60.460.20.210,Loiasis,
29560,60.460.20.220,Lymphatic filariasis,
29561,60.460.20.230,Mycetoma,
29562,60.460.20.240,Myiasis,
29563,60.460.20.250,Neurocysticercosis,
29564,60.460.20.260,Onchocerciasis,
29565,60.460.20.270,Opisthorchiasis,
29566,60.460.20.280,Paracoccidioidomycosis,
29567,60.460.20.290,Podoconiosis,
29568,60.460.20.300,Rabies,
29569,60.460.20.310,Relapsing fever,
29570,60.460.20.320,Rift Valley fever,
29571,60.460.20.330,Scabies,
29572,60.460.20.340,Schistosomiasis,
29573,60.460.20.340.10,Schistosomiasis japonica,
29574,60.460.20.350,Soil-transmitted helminthiases,
29575,60.460.20.350.10,Ascariasis,
29576,60.460.20.350.20,Hookworm diseases,
29577,60.460.20.350.30,Strongyloidiasis,
29578,60.460.20.350.40,Trichuriasis,
29579,60.460.20.360,Taeniasis,
29580,60.460.20.370,Trachoma,
29581,60.460.20.380,Treponematoses,
29582,60.460.20.380.10,Bejel,
29583,60.460.20.380.20,Pinta,
29584,60.460.20.380.30,Syphilis,
29585,60.460.20.380.30.10,Congenital syphilis,
29586,60.460.20.380.40,Yaws,
29587,60.460.20.390,Viral hemorrhagic fevers,
29588,60.460.30,Tuberculosis,
29589,60.460.30.10,Bovine tuberculosis in humans,
29590,60.460.30.20,Extensively drug-resistant tuberculosis,
29591,60.460.30.30,History of tuberculosis,
29592,60.460.30.40,Miliary tuberculosis,
29593,60.460.30.50,Multi-drug-resistant tuberculosis,
29597,60.470.20,Bladder cancer,
29599,60.470.40,Fecundity,
29603,60.470.70.10,Bacterial vaginosis,
29604,60.470.70.20,Candidiasis,
29605,60.470.70.30,Chancroid,
29606,60.470.70.40,Condyloma acuminata,
29607,60.470.70.50,Gonorrhea,
29608,60.470.70.60,Herpes simplex,
29609,60.470.70.70,Human papillomavirus infection,
29610,60.470.70.80,Molluscum contagiosum,
29612,60.470.70.100,Syphilis,
29613,60.470.70.100.10,Congenital syphilis,
29614,60.470.70.110,Trichomoniasis,
29626,60.470.110,Kidney stones,
29630,60.470.130.20,Prostate cancer,
29631,60.470.140,Sexual dysfunction,
29632,60.470.150,Testicular cancer,
29637,60.470.190,Urothelial neoplasias,
29655,60.480.80,Hemorrhage,
29664,60.480.120,Thrombosis,
29668,60.480.130.30,Pulmonary vascular diseases,
29674,60.490.20,Cardiovascular diseases in women,
29681,60.490.30.30,Breast feeding,
29686,60.490.30.50.30,Hypertensive disorders in pregnancy,
29689,60.490.30.50.60,Pregnancy and cancer,
29695,60.490.30.50.70.50,Preterm birth,
29698,60.490.40.20,Birth,
29699,60.490.40.20.10,Labor and delivery,
29700,60.490.40.20.20,Preterm birth,
29701,60.490.40.20.30,Preterm labor,
29705,60.490.40.40,Female subfertility,
29713,60.490.40.90,Obstetric anesthesiology,
29714,60.490.40.100,Pregnancy,
29715,60.490.40.100.10,Chorioamnionitis,
29716,60.490.40.100.20,Embryo transfer,
29717,60.490.40.100.30,Hypertensive disorders in pregnancy,
29718,60.490.40.100.40,Management of high-risk pregnancies,
29719,60.490.40.100.50,Miscarriage and stillbirth,
29720,60.490.40.100.60,Pregnancy and cancer,
29721,60.490.40.100.70,Pregnancy complications,
29722,60.490.40.100.70.10,Eclampsia,
29723,60.490.40.100.70.20,Fetal death,
29724,60.490.40.100.70.30,Miscarriage,
29725,60.490.40.100.70.40,Preeclampsia,
29726,60.490.40.100.70.50,Preterm birth,
29727,60.490.40.110,Sexual dysfunction,
29734,70.10.20,Birth rates,
